,dataset,checkpoint,id_median,ood_median,id_iqr,ood_iqr,noise_rate,ood_dataset,seed,scores_max,scores_min
171,cifar10_noisy_agg,last*.ckpt,0.9999931,0.9373947,0.0018768906593322754,0.27512818574905396,0.09009999999999996,texture,s0,1.0,0.21374471
172,cifar10_noisy_agg,last*.ckpt,0.9999931,0.97775036,0.0018768906593322754,0.18517041206359863,0.09009999999999996,food101,s0,1.0,0.21374471
173,cifar10_noisy_agg,last*.ckpt,0.9999931,0.97186494,0.0018768906593322754,0.1952207088470459,0.09009999999999996,stanfordproducts,s0,1.0,0.21374471
174,cifar10_noisy_agg,last*.ckpt,0.9999931,0.9209957,0.0018768906593322754,0.30239729583263397,0.09009999999999996,eurosat,s0,1.0,0.21374471
175,cifar10_noisy_agg,last*.ckpt,0.99999064,0.9829029,0.0025620311498641968,0.16971136629581451,0.09009999999999996,imagenet6_test,s2,1.0,0.20305681
176,cifar10_noisy_agg,last*.ckpt,0.99999064,0.9783593,0.0025620311498641968,0.1775142401456833,0.09009999999999996,mnist,s2,1.0,0.20305681
177,cifar10_noisy_agg,last*.ckpt,0.99999064,0.96900153,0.0025620311498641968,0.2004486322402954,0.09009999999999996,svhn,s2,1.0,0.20305681
178,cifar10_noisy_agg,last*.ckpt,0.99999064,0.9510412,0.0025620311498641968,0.2556634843349457,0.09009999999999996,texture,s2,1.0,0.20305681
179,cifar10_noisy_agg,last*.ckpt,0.99999064,0.972344,0.0025620311498641968,0.20053446292877197,0.09009999999999996,food101,s2,1.0,0.20305681
180,cifar10_noisy_agg,last*.ckpt,0.99999064,0.96873146,0.0025620311498641968,0.21282923221588135,0.09009999999999996,stanfordproducts,s2,1.0,0.20305681
181,cifar10_noisy_agg,last*.ckpt,0.99999064,0.8999914,0.0025620311498641968,0.3095943182706833,0.09009999999999996,eurosat,s2,1.0,0.20305681
182,cifar10_noisy_agg,last*.ckpt,0.9999936,0.98373115,0.0020437091588974,0.17264002561569214,0.09009999999999996,imagenet6_test,s20,1.0,0.20119609
183,cifar10_noisy_agg,last*.ckpt,0.9999936,0.9821894,0.0020437091588974,0.1698630303144455,0.09009999999999996,mnist,s20,1.0,0.20119609
184,cifar10_noisy_agg,last*.ckpt,0.9999936,0.971761,0.0020437091588974,0.1898643523454666,0.09009999999999996,svhn,s20,1.0,0.20119609
